DI3,DI2,DI1,DI0,DATA_TYPE,LENGTH,unit,SB_type,data_des
6,0,0,0,NN,1,,00,最早记录块
6,0,0,1,YYMMDDhhmmNN,6,,00,给定时间记录块
6,0,0,2,1,1,,00,最近一个记录块
6,1...6,0,0,NN,1,,02,第...类负荷最早记录块
6,1...6,0,1,YYMMDDhhmmNN,6,,02,第...类负荷给定时间记录块
6,1...6,0,2,1,1,,02,第...类负荷最近一个记录块
